,O_date,Event_type,O_hour,Count,date,temperature,precipitation,weekday,O_month,season
736,2016-11-09,family,16,1,2016-11-09,75.0,0.0,True,11,4
737,2016-11-09,family,21,1,2016-11-09,75.0,0.0,True,11,4
738,2016-11-11,family,16,1,2016-11-11,52.0,0.0,True,11,4
739,2016-11-11,family,19,1,2016-11-11,52.0,0.0,True,11,4
740,2016-11-11,family,20,1,2016-11-11,52.0,0.0,True,11,4
741,2016-11-11,family,23,1,2016-11-11,52.0,0.0,True,11,4
742,2016-11-12,family,17,1,2016-11-12,31.5,0.03,False,11,4
743,2016-11-13,family,16,1,2016-11-13,51.0,0.0,False,11,4
744,2016-11-13,family,23,1,2016-11-13,51.0,0.0,False,11,4
745,2016-11-14,hockey,16,1,2016-11-14,54.0,0.0,True,11,4
746,2016-11-14,hockey,18,1,2016-11-14,54.0,0.0,True,11,4
747,2016-11-14,hockey,19,1,2016-11-14,54.0,0.0,True,11,4
748,2016-11-14,hockey,21,1,2016-11-14,54.0,0.0,True,11,4
749,2016-11-14,hockey,23,1,2016-11-14,54.0,0.0,True,11,4
750,2016-11-15,no-event,16,1,2016-11-15,51.5,1.81,True,11,4
751,2016-11-15,no-event,18,1,2016-11-15,51.5,1.81,True,11,4
752,2016-11-15,no-event,21,1,2016-11-15,51.5,1.81,True,11,4
753,2016-11-15,no-event,23,1,2016-11-15,51.5,1.81,True,11,4
754,2016-11-16,basketball,16,1,2016-11-16,53.0,0.0,True,11,4
755,2016-11-16,basketball,17,1,2016-11-16,53.0,0.0,True,11,4
756,2016-11-16,basketball,18,1,2016-11-16,53.0,0.0,True,11,4
757,2016-11-16,basketball,20,1,2016-11-16,53.0,0.0,True,11,4
758,2016-11-16,basketball,22,1,2016-11-16,53.0,0.0,True,11,4
759,2016-11-18,hockey,22,1,2016-11-18,54.0,0.0,True,11,4
760,2016-11-18,hockey,23,1,2016-11-18,54.0,0.0,True,11,4
761,2016-11-19,concert,20,1,2016-11-19,50.0,0.25,False,11,4
762,2016-11-19,concert,23,1,2016-11-19,50.0,0.25,False,11,4
763,2016-11-20,no-event,17,1,2016-11-20,38.0,0.31,False,11,4
764,2016-11-20,no-event,18,1,2016-11-20,38.0,0.31,False,11,4
765,2016-11-21,basketball,16,1,2016-11-21,38.5,0.0,True,11,4
766,2016-11-22,no-event,17,1,2016-11-22,39.0,0.0,True,11,4
767,2016-11-22,no-event,20,1,2016-11-22,39.0,0.0,True,11,4
768,2016-11-22,no-event,23,1,2016-11-22,39.0,0.0,True,11,4
769,2016-11-23,basketball,19,1,2016-11-23,40.0,0.0,True,11,4
770,2016-11-23,basketball,20,1,2016-11-23,40.0,0.0,True,11,4
771,2016-11-23,basketball,22,1,2016-11-23,40.0,0.0,True,11,4
772,2016-11-24,no-event,17,1,2016-11-24,43.0,0.03,True,11,4
773,2016-11-24,no-event,18,1,2016-11-24,43.0,0.03,True,11,4
774,2016-11-24,no-event,21,1,2016-11-24,43.0,0.03,True,11,4
775,2016-11-24,no-event,22,1,2016-11-24,43.0,0.03,True,11,4
776,2016-11-25,basketball,16,1,2016-11-25,49.5,0.02,True,11,4
777,2016-11-26,basketball,17,1,2016-11-26,45.0,0.0,False,11,4
778,2016-11-26,basketball,20,1,2016-11-26,45.0,0.0,False,11,4
779,2016-11-27,basketball,18,1,2016-11-27,44.5,0.0,False,11,4
780,2016-11-27,basketball,21,1,2016-11-27,44.5,0.0,False,11,4
781,2016-11-27,basketball,23,1,2016-11-27,44.5,0.0,False,11,4
782,2016-11-28,hockey,19,1,2016-11-28,45.0,0.0,True,11,4
783,2016-11-28,hockey,21,1,2016-11-28,45.0,0.0,True,11,4
784,2016-11-28,hockey,22,1,2016-11-28,45.0,0.0,True,11,4
785,2016-11-29,basketball,21,1,2016-11-29,55.5,2.2,True,11,4
786,2016-11-30,hockey,16,1,2016-11-30,54.0,0.73,True,11,4
787,2016-11-30,hockey,17,1,2016-11-30,54.0,0.73,True,11,4
788,2016-11-30,hockey,18,1,2016-11-30,54.0,0.73,True,11,4
789,2016-11-30,hockey,19,1,2016-11-30,54.0,0.73,True,11,4
790,2016-11-30,hockey,23,1,2016-11-30,54.0,0.73,True,11,4
791,2016-12-01,basketball,21,1,2016-12-01,34.5,0.0,True,12,1
792,2016-12-01,basketball,22,1,2016-12-01,34.5,0.0,True,12,1
793,2016-12-02,no-event,16,1,2016-12-02,21.0,0.0,True,12,1
794,2016-12-02,no-event,20,1,2016-12-02,21.0,0.0,True,12,1
795,2016-12-02,no-event,21,1,2016-12-02,21.0,0.0,True,12,1
796,2016-12-02,no-event,23,1,2016-12-02,21.0,0.0,True,12,1
797,2016-12-03,no-event,17,1,2016-12-03,49.5,0.0,False,12,1
798,2016-12-04,hockey,18,1,2016-12-04,52.0,0.2,False,12,1
799,2016-12-04,hockey,21,1,2016-12-04,52.0,0.2,False,12,1
800,2016-12-04,hockey,23,1,2016-12-04,52.0,0.2,False,12,1
801,2016-12-05,basketball,17,1,2016-12-05,68.0,0.0,True,12,1
802,2016-12-05,basketball,18,1,2016-12-05,68.0,0.0,True,12,1
803,2016-12-05,basketball,19,1,2016-12-05,68.0,0.0,True,12,1
804,2016-12-05,basketball,20,1,2016-12-05,68.0,0.0,True,12,1
805,2016-12-05,basketball,21,1,2016-12-05,68.0,0.0,True,12,1
806,2016-12-05,basketball,23,1,2016-12-05,68.0,0.0,True,12,1
807,2016-12-06,hockey,23,1,2016-12-06,72.5,0.0,True,12,1
808,2016-12-07,basketball,16,1,2016-12-07,75.0,0.0,True,12,1
809,2016-12-07,basketball,17,1,2016-12-07,75.0,0.0,True,12,1
810,2016-12-07,basketball,19,1,2016-12-07,75.0,0.0,True,12,1
811,2016-12-08,hockey,16,1,2016-12-08,83.0,0.32,True,12,1
812,2016-12-08,hockey,19,1,2016-12-08,83.0,0.32,True,12,1
813,2016-12-08,hockey,23,1,2016-12-08,83.0,0.32,True,12,1
814,2016-12-09,family,20,1,2016-12-09,70.0,0.0,True,12,1
815,2016-12-09,family,21,1,2016-12-09,70.0,0.0,True,12,1
816,2016-12-09,family,22,1,2016-12-09,70.0,0.0,True,12,1
817,2016-12-09,family,23,1,2016-12-09,70.0,0.0,True,12,1
818,2016-12-10,no-event,17,1,2016-12-10,59.5,0.0,False,12,1
819,2016-12-10,no-event,18,1,2016-12-10,59.5,0.0,False,12,1
820,2016-12-10,no-event,20,1,2016-12-10,59.5,0.0,False,12,1
821,2016-12-10,no-event,21,1,2016-12-10,59.5,0.0,False,12,1
822,2016-12-10,no-event,22,1,2016-12-10,59.5,0.0,False,12,1
823,2016-12-11,no-event,16,1,2016-12-11,43.5,0.0,False,12,1
824,2016-12-11,no-event,17,1,2016-12-11,43.5,0.0,False,12,1
825,2016-12-11,no-event,18,1,2016-12-11,43.5,0.0,False,12,1
826,2016-12-11,no-event,19,1,2016-12-11,43.5,0.0,False,12,1
827,2016-12-12,no-event,17,1,2016-12-12,40.0,0.5,True,12,1
828,2016-12-13,hockey,18,1,2016-12-13,39.0,0.0,True,12,1
829,2016-12-14,basketball,17,1,2016-12-14,38.0,0.0,True,12,1
830,2016-12-14,basketball,20,1,2016-12-14,38.0,0.0,True,12,1
831,2016-12-15,hockey,20,1,2016-12-15,26.5,0.0,True,12,1
832,2016-12-15,hockey,22,1,2016-12-15,26.5,0.0,True,12,1
833,2016-12-16,no-event,19,1,2016-12-16,22.0,0.0,True,12,1
834,2016-12-17,no-event,16,1,2016-12-17,31.5,0.73,False,12,1
835,2016-12-17,no-event,20,1,2016-12-17,31.5,0.73,False,12,1
836,2016-12-19,no-event,18,1,2016-12-19,27.0,0.0,True,12,1
837,2016-12-19,no-event,23,1,2016-12-19,27.0,0.0,True,12,1
838,2016-12-20,no-event,19,1,2016-12-20,26.5,0.0,True,12,1
839,2016-12-20,no-event,20,1,2016-12-20,26.5,0.0,True,12,1
840,2016-12-20,no-event,23,1,2016-12-20,26.5,0.0,True,12,1
841,2016-12-21,basketball,17,1,2016-12-21,35.0,0.0,True,12,1
842,2016-12-21,basketball,22,1,2016-12-21,35.0,0.0,True,12,1
843,2016-12-21,basketball,23,1,2016-12-21,35.0,0.0,True,12,1
844,2016-12-22,basketball,18,1,2016-12-22,43.0,0.0,True,12,1
845,2016-12-22,basketball,23,1,2016-12-22,43.0,0.0,True,12,1
846,2016-12-23,hockey,22,1,2016-12-23,42.5,0.0,True,12,1
847,2016-12-23,hockey,23,1,2016-12-23,42.5,0.0,True,12,1
848,2016-12-24,no-event,17,1,2016-12-24,42.5,0.47,False,12,1
849,2016-12-24,no-event,19,1,2016-12-24,42.5,0.47,False,12,1
850,2016-12-24,no-event,20,1,2016-12-24,42.5,0.47,False,12,1
851,2016-12-25,no-event,18,1,2016-12-25,43.0,0.0,False,12,1
852,2016-12-25,no-event,20,1,2016-12-25,43.0,0.0,False,12,1
853,2016-12-26,basketball,17,1,2016-12-26,41.5,0.02,True,12,1
854,2016-12-26,basketball,21,1,2016-12-26,41.5,0.02,True,12,1
855,2016-12-26,basketball,23,1,2016-12-26,41.5,0.02,True,12,1
856,2016-12-28,boxing,17,1,2016-12-28,37.0,0.0,True,12,1
857,2016-12-28,boxing,18,1,2016-12-28,37.0,0.0,True,12,1
858,2016-12-28,boxing,22,1,2016-12-28,37.0,0.0,True,12,1
859,2016-12-29,no-event,23,1,2016-12-29,39.5,0.39,True,12,1
860,2016-12-30,no-event,20,1,2016-12-30,36.5,0.01,True,12,1
861,2016-12-30,no-event,22,1,2016-12-30,36.5,0.01,True,12,1
862,2016-12-31,no-event,21,1,2016-12-31,37.5,0.0,False,12,1
863,2016-12-31,no-event,22,1,2016-12-31,37.5,0.0,False,12,1
